,adj.P.Val,P.Value,t,B,logFC
OR2W3,0.5647,0.07730325,-1.9077696,-4.3848,-0.99017141
PPP1R3A,0.5647,0.07672651,1.9119459,-4.3785,0.47642682
RASSF2,0.5647,0.07699892,-1.9099698,-4.3815,-1.00459939
SGTA,0.5647,0.07725896,1.9080893,-4.3843,0.43622849
TRMT10C,0.5647,0.07713799,-1.9089634,-4.383,-0.72902471
UBE2D4,0.5647,0.07718468,-1.9086259,-4.3835,-0.46769018
YDJC,0.5647,0.07735052,1.9074286,-4.3853,2.09544184
ZNF517,0.5647,0.07754065,1.9060588,-4.3874,1.43680977
ARHGEF6,0.5662,0.07785554,1.9037967,-4.3908,0.38788546
CACNA2D3,0.5662,0.07798914,-1.9028395,-4.3922,-1.19923463
DPH2,0.5662,0.07808281,-1.9021692,-4.3932,-0.52356987
ERAP1,0.5662,0.077818,1.904066,-4.3904,0.96229414
HIST1H4K,0.5662,0.07808194,1.9021755,-4.3932,0.68317644
RPL34,0.5662,0.07788809,-1.9035634,-4.3911,-0.74502892
SFXN5,0.5662,0.07798185,1.9028917,-4.3921,0.88383375
GLIPR1,0.5666,0.0781739,-1.9015181,-4.3942,-0.93029216
LIN7C,0.5666,0.07821389,-1.9012325,-4.3946,-0.57002983
MSL2,0.5675,0.07837652,-1.9000723,-4.3963,-0.51279624
ZNF18,0.5678,0.07850909,1.8991281,-4.3978,0.43957851
IL4R,0.568,0.07858296,-1.8986027,-4.3985,-0.70559201
CNIH2,0.5685,0.07873629,-1.8975134,-4.4002,-1.60060538
ACVR2B,0.569,0.07908981,1.8950092,-4.4039,0.96425713
BCAM,0.569,0.07916681,1.8944651,-4.4047,0.70265343
CXorf57,0.569,0.07907863,1.8950882,-4.4038,0.9551371
FBLN1,0.569,0.07926027,-1.8938053,-4.4057,-0.85424496
FBXO16,0.569,0.07916759,1.8944596,-4.4047,1.39045785
ITIH5,0.569,0.07930496,1.8934901,-4.4062,0.80837154
MAPK4,0.569,0.07884273,-1.8967583,-4.4013,-0.6952596
NCOA7,0.569,0.0792517,-1.8938658,-4.4056,-0.387378
SMG5,0.569,0.07888154,1.8964832,-4.4017,0.72774963
SMIM12,0.569,0.07917436,-1.8944118,-4.4048,-0.81091794
ZIC2,0.569,0.07931343,-1.8934303,-4.4063,-0.41111251
HARS2,0.5693,0.07938647,1.8929156,-4.407,0.30276378
CUL4A,0.5709,0.07991258,1.8892199,-4.4126,0.43692931
CXCL14,0.5709,0.07981526,-1.8899018,-4.4115,-0.6903645
GABRG2,0.5709,0.07988142,-1.8894382,-4.4122,-0.77775746
GLI3,0.5709,0.07974816,1.8903725,-4.4108,0.48451088
RABL6,0.5709,0.07990617,1.8892648,-4.4125,0.48628793
SPRYD3,0.5709,0.07976401,1.8902613,-4.411,0.42356853
B4GALNT4,0.5715,0.08011641,-1.887794,-4.4147,-0.64643993
NMRK1,0.5715,0.08011582,-1.8877981,-4.4147,-0.42539647
LYRM1,0.5718,0.08020632,-1.887166,-4.4156,-0.38240394
TUBB2B,0.5726,0.08036509,-1.8860587,-4.4173,-0.76987271
MICAL2,0.5737,0.0806139,1.8843275,-4.4198,0.46601712
ZDHHC14,0.5737,0.08057605,1.8845905,-4.4195,0.39527661
ZKSCAN5,0.5737,0.08064905,1.8840833,-4.4202,1.15439674
MYO10,0.5741,0.08081276,-1.8829472,-4.4219,-0.50782714
PLA2G15,0.5741,0.08087016,1.8825493,-4.4225,0.643535
SLC39A3,0.5741,0.0808651,1.8825844,-4.4224,0.76797571
DIAPH1,0.5743,0.08095435,1.8819663,-4.4234,0.60706671
HTRA4,0.5743,0.08100242,1.8816336,-4.4239,1.38252825
SNRPD2,0.5743,0.08102875,-1.8814515,-4.4241,-0.47889121
MNT,0.5747,0.08120429,1.8802385,-4.4259,0.43302124
RPL39,0.5747,0.08119073,-1.8803322,-4.4258,-0.37590001
TRPV1,0.5747,0.08115452,1.8805822,-4.4254,1.22175286
IRF8,0.5752,0.08140659,-1.8788435,-4.428,-0.64246248
KCNMB1,0.5752,0.08134582,1.8792623,-4.4274,0.65506234
UCP2,0.5752,0.0813643,1.8791349,-4.4276,0.96988238
HPCAL4,0.577,0.08174554,-1.8765134,-4.4315,-2.31085966
EFNB2,0.5775,0.0818788,-1.8755996,-4.4328,-0.36348076
TMEM154,0.5775,0.08191338,-1.8753627,-4.4332,-0.4417229
UCK1,0.5775,0.08195529,1.8750757,-4.4336,0.49658744
GARNL3,0.5777,0.08211163,1.8740063,-4.4352,0.59424891
GUCA2A,0.5777,0.08212582,-1.8739093,-4.4353,-0.38006303
MTMR3,0.5777,0.08214419,1.8737838,-4.4355,0.50113029
RBPMS,0.578,0.08231634,1.8726088,-4.4373,0.84480379
CTLA4,0.5784,0.08241524,-1.8719348,-4.4383,-0.36982583
ACIN1,0.5785,0.0834445,1.8649628,-4.4486,0.81402851
ADPRH,0.5785,0.08513078,-1.8537055,-4.4652,-0.53809518
ADPRHL1,0.5785,0.08567424,1.8501202,-4.4705,1.05708511
APBA3,0.5785,0.08277878,-1.8694633,-4.4419,-0.41183143
ARHGAP33,0.5785,0.08331873,-1.8658105,-4.4473,-0.58010758
ARHGEF19,0.5785,0.08459115,-1.8572861,-4.46,-0.47892765
AUP1,0.5785,0.08626585,-1.8462402,-4.4762,-0.58435133
BIN3,0.5785,0.08411288,1.8604766,-4.4552,0.97643514
C16orf45,0.5785,0.08519321,1.8532926,-4.4659,0.35510231
C1RL,0.5785,0.08410511,-1.8605286,-4.4552,-0.68387353
CA4,0.5785,0.08541338,-1.8518386,-4.468,-0.52394426
CASQ2,0.5785,0.08622503,1.8465072,-4.4759,0.33182006
CCND2,0.5785,0.08401999,1.8610981,-4.4543,0.6335491
CIRBP,0.5785,0.08506038,1.8541715,-4.4646,0.41477168
CLCN3,0.5785,0.08437937,-1.8586968,-4.4579,-0.36541921
CLEC2B,0.5785,0.08390432,-1.861873,-4.4532,-0.69415968
CNN3,0.5785,0.08311825,-1.8671643,-4.4453,-0.38195552
CRYAA,0.5785,0.08260286,-1.8706581,-4.4402,-0.84511376
DDOST,0.5785,0.0841161,-1.8604551,-4.4553,-0.55998062
DPF2,0.5785,0.08622357,1.8465167,-4.4758,0.3382423
DUSP8,0.5785,0.08318491,1.8667139,-4.446,0.74509641
EIF3I,0.5785,0.0860082,-1.847927,-4.4738,-0.32172297
FIGNL2,0.5785,0.08397165,-1.8614218,-4.4538,-0.3313828
FKBP11,0.5785,0.08373202,-1.863029,-4.4515,-0.57153306
FOXS1,0.5785,0.08604256,1.8477018,-4.4741,0.60063272
FYN,0.5785,0.08564591,-1.8503066,-4.4703,-0.38048477
GRB10,0.5785,0.0844382,1.8583046,-4.4585,0.42457363
HENMT1,0.5785,0.08618849,-1.8467462,-4.4755,-0.78302687
HIC2,0.5785,0.08459792,1.857241,-4.46,0.64157161
HNF4G,0.5785,0.08340177,-1.8652507,-4.4482,-0.57987035
HTATSF1,0.5785,0.08467838,1.8567058,-4.4608,0.48896989
ILF3,0.5785,0.08323801,1.8663553,-4.4465,0.48661149
KIAA2013,0.5785,0.08404767,1.8609128,-4.4546,0.33657343
KNOP1,0.5785,0.08465643,-1.8568518,-4.4606,-1.02234274
LAMP3,0.5785,0.08536786,-1.8521389,-4.4676,-0.69863752
LBH,0.5785,0.08372194,1.8630967,-4.4514,0.5957943
LMO7,0.5785,0.08554298,1.8509842,-4.4693,0.51743425
LRP2BP,0.5785,0.08576331,-1.8495345,-4.4714,-1.44544478
LST1,0.5785,0.08627883,-1.8461554,-4.4764,-0.6953637
MCTS1,0.5785,0.08599733,-1.8479983,-4.4737,-1.11068299
MPPED1,0.5785,0.08518938,-1.8533179,-4.4658,-1.35795193
MPRIP,0.5785,0.0843526,1.8588754,-4.4576,0.44684026
MRPL14,0.5785,0.08402912,-1.861037,-4.4544,-0.37638269
MRPL36,0.5785,0.08634072,-1.8457509,-4.477,-0.35099538
MTRR,0.5785,0.08296593,-1.8681948,-4.4438,-0.45457285
NADK2,0.5785,0.08525453,-1.8528873,-4.4664,-0.87193757
NAF1,0.5785,0.0831147,-1.8671883,-4.4453,-0.86482627
NFRKB,0.5785,0.08364696,1.8636004,-4.4506,0.93576784
NQO1,0.5785,0.08327984,-1.8660729,-4.447,-0.71647581
PCDHGB2,0.5785,0.08379064,1.8626355,-4.452,0.6638922
PDPN,0.5785,0.08518143,-1.8533705,-4.4657,-0.80441724
PEX14,0.5785,0.08402921,1.8610364,-4.4544,0.3979953
PLEKHA6,0.5785,0.0854141,1.8518338,-4.468,0.83786765
PNOC,0.5785,0.08504228,-1.8542913,-4.4644,-0.80375979
PRDM9,0.5785,0.08622993,-1.8464751,-4.4759,-0.83132066
PSMC3IP,0.5785,0.08548322,1.851378,-4.4687,0.88512563
PTHLH,0.5785,0.08478184,1.8560185,-4.4618,0.58804943
RAB6B,0.5785,0.08596779,1.848192,-4.4734,0.4126593
RBM6,0.5785,0.08538955,1.8519958,-4.4678,0.46249911
SERP1,0.5785,0.08579294,-1.8493398,-4.4717,-0.30322083
SIPA1L3,0.5785,0.083934,-1.8616741,-4.4535,-0.58060585
SLC15A2,0.5785,0.08299814,-1.8679767,-4.4441,-0.80901344
SPTBN2,0.5785,0.08575139,1.8496128,-4.4713,0.77775539
STAT4,0.5785,0.08283786,-1.8690626,-4.4425,-1.32315077
SUPT16H,0.5785,0.08414874,1.8602368,-4.4556,0.49854032
TNS2,0.5785,0.0828941,1.8686814,-4.4431,1.01832454
TTPAL,0.5785,0.08453417,1.8576653,-4.4594,0.97136615
ULK1,0.5785,0.08460813,1.8571731,-4.4601,0.45723756
USP38,0.5785,0.08498872,-1.8546461,-4.4639,-0.5313329
VAT1L,0.5785,0.0835469,1.8642734,-4.4496,0.93173035
VTI1A,0.5785,0.08600114,-1.8479733,-4.4737,-0.47198003
WDR5,0.5785,0.08320568,1.8665735,-4.4462,0.87104052
WIPI1,0.5785,0.08342752,1.8650772,-4.4484,0.52572629
ZBTB25,0.5785,0.08595689,1.8482635,-4.4733,0.71154756
ZNF177,0.5785,0.08376558,1.8628037,-4.4518,0.4705608
ZNF613,0.5785,0.08392067,-1.8617634,-4.4533,-0.82210215
ZNF704,0.5785,0.0855595,1.8508754,-4.4694,0.54923048
ZXDB,0.5785,0.08404599,1.8609241,-4.4546,0.38193961
ACBD6,0.5791,0.08652771,1.8445305,-4.4788,0.34425222
BMP8B,0.5791,0.08657104,-1.844248,-4.4792,-0.4969917
HIST1H2AK,0.5791,0.08659764,-1.8440747,-4.4794,-0.56648108
TKTL1,0.5791,0.08655119,-1.8443774,-4.479,-0.76203286
FLAD1,0.5795,0.08670038,-1.8434056,-4.4804,-0.43425993
DCTN1,0.5799,0.08689607,1.8421332,-4.4823,0.62759371
GALK1,0.5799,0.08688358,-1.8422144,-4.4822,-0.50257271
ICE2,0.5799,0.08682069,1.842623,-4.4816,1.0462462
BHLHE41,0.58,0.08729968,1.839517,-4.4861,0.48323541
BLM,0.58,0.08705586,-1.8410962,-4.4838,-1.04424124
CENPL,0.58,0.08704216,-1.841185,-4.4837,-0.84289495
CEP83,0.58,0.08704631,1.8411581,-4.4837,0.47552184
LCN1,0.58,0.08721421,1.8400701,-4.4853,0.75647525
PAPPA,0.58,0.08715216,-1.840472,-4.4847,-0.48057317
TMEM127,0.58,0.08716428,1.8403935,-4.4848,0.47181332
UNC13B,0.58,0.08729025,1.839578,-4.486,0.40881425
FOXO3,0.5808,0.08751645,1.8381163,-4.4882,0.46627511
P2RY8,0.5808,0.08753942,-1.8379681,-4.4884,-0.73616186
PDK3,0.5808,0.0876242,1.8374212,-4.4892,0.66861296
TMEM126A,0.5808,0.0876227,-1.8374309,-4.4892,-0.39436572
PURA,0.5809,0.08772765,1.8367546,-4.4902,0.6964514
SHFM1,0.5809,0.08773805,-1.8366876,-4.4903,-0.5064863
SH3PXD2A,0.5811,0.08780196,1.8362762,-4.4909,0.50249036
RACGAP1,0.5815,0.08795893,1.8352668,-4.4924,1.14795336
RDH13,0.5815,0.08796201,1.8352471,-4.4924,0.44830502
SLC29A3,0.5815,0.08799974,1.8350047,-4.4928,0.71912551
POMC,0.5823,0.08815645,-1.833999,-4.4942,-0.77393161
CDC42EP1,0.5824,0.08828927,-1.8331479,-4.4955,-0.61626805
MRPL1,0.5824,0.08829954,-1.8330821,-4.4956,-0.36282115
MTUS2,0.5826,0.08838172,1.8325561,-4.4963,0.83143035
SMNDC1,0.5827,0.08842934,-1.8322515,-4.4968,-0.67730546
ARHGAP4,0.5834,0.08892906,-1.8290641,-4.5015,-0.56712278
BAALC,0.5834,0.08890506,-1.8292168,-4.5012,-0.99760426
LARP1B,0.5834,0.088791,1.8299431,-4.5002,0.63090808
NPR3,0.5834,0.08883877,1.8296388,-4.5006,0.68983209
POFUT1,0.5834,0.08871271,1.8304421,-4.4994,0.34674627
SFT2D3,0.5834,0.08867824,1.8306619,-4.4991,0.48630266
SSX2IP,0.5834,0.08879466,1.8299197,-4.5002,0.46460864
TFEB,0.5834,0.08858686,1.8312451,-4.4983,1.25882894
RNF130,0.5835,0.08899323,-1.8286559,-4.5021,-0.41141798
ARL5B,0.5844,0.08934341,-1.8264332,-4.5053,-2.00372503
CADM4,0.5844,0.08926971,1.8269004,-4.5046,0.64820054
DPYD,0.5844,0.08918786,-1.8274196,-4.5039,-0.79338654
LARGE1,0.5844,0.08924302,1.8270697,-4.5044,0.88605685
SCAMP2,0.5844,0.08931061,-1.8266411,-4.505,-0.49903303
LTB,0.5845,0.08946877,-1.8256394,-4.5065,-0.99644676
PJA2,0.5845,0.08940373,-1.8260511,-4.5059,-0.31702048
SMYD1,0.5845,0.08948499,1.8255368,-4.5066,0.50899211
ADCY7,0.5849,0.08992812,-1.8227392,-4.5107,-0.47913127
AMACR,0.5849,0.08974321,1.8239051,-4.509,0.95650502
BCL2L2,0.5849,0.08986667,1.8231264,-4.5101,0.35967373
FUNDC2,0.5849,0.0898757,-1.8230696,-4.5102,-0.41080039
PAQR9,0.5849,0.08962848,-1.8246295,-4.5079,-0.59988081
RNF25,0.5849,0.08968889,1.824248,-4.5085,0.57821715
RPL23,0.5849,0.08998785,-1.8223631,-4.5113,-0.87981309
SEC31B,0.5849,0.09003471,1.8220681,-4.5117,0.78086502
SLC39A8,0.5849,0.08995937,-1.8225424,-4.511,-0.85437229
TNPO2,0.5849,0.08984153,1.8232849,-4.5099,0.35982006
ATE1,0.5853,0.09013789,1.8214192,-4.5126,0.62585671
CLSTN2,0.5856,0.09021555,-1.8209312,-4.5134,-1.01541691
TESC,0.586,0.09032336,-1.8202544,-4.5143,-0.69379331
CAPZA2,0.5863,0.09060764,-1.8184731,-4.5169,-0.26838713
CCNG1,0.5863,0.090616,-1.8184208,-4.517,-0.66614837
DAPK3,0.5863,0.09087296,1.8168151,-4.5194,0.74543321
EP300,0.5863,0.09097371,1.8161867,-4.5203,0.70112096
HRASLS,0.5863,0.09049636,1.8191698,-4.5159,0.47709009
LMOD1,0.5863,0.09094585,1.8163604,-4.52,0.63292871
LRP5L,0.5863,0.09098521,-1.816115,-4.5204,-0.42386123
MTIF3,0.5863,0.09065898,-1.8181519,-4.5174,-0.39648812
PRDX6,0.5863,0.09068598,-1.8179831,-4.5177,-0.26976532
RTN4RL1,0.5863,0.09068509,-1.8179887,-4.5176,-0.62680102
SFSWAP,0.5863,0.09090763,1.8165988,-4.5197,0.35426668
SYNJ2BP,0.5863,0.09053291,1.8189409,-4.5163,0.5221921
SYTL4,0.5863,0.09079279,-1.8173157,-4.5186,-0.57005522
MED24,0.5864,0.09103849,1.815783,-4.5209,0.55121632
BTN3A1,0.5865,0.0911443,-1.815124,-4.5218,-0.52138219
ERF,0.5865,0.09111675,-1.8152955,-4.5216,-0.42078891
OAF,0.5866,0.09124904,-1.8144725,-4.5228,-0.66106701
VNN2,0.5866,0.09121977,-1.8146544,-4.5225,-0.64539299
CEP19,0.5873,0.0914649,1.8131317,-4.5247,1.21538237
LRR1,0.5873,0.09148703,-1.8129944,-4.5249,-0.42463856
PPP1R7,0.5873,0.09143311,1.813329,-4.5244,0.31634683
PHKA1,0.5877,0.09159355,-1.8123339,-4.5259,-0.78871224
ARPIN,0.5885,0.09184193,1.8107966,-4.5281,0.45396731
CHST10,0.5885,0.09195163,1.8101188,-4.5291,0.53086824
DESI1,0.5885,0.09191863,-1.8103226,-4.5288,-0.42758532
ISM2,0.5885,0.09207301,-1.8093697,-4.5302,-0.95326576
OPRD1,0.5885,0.09184036,-1.8108063,-4.5281,-0.42702298
PRDM8,0.5885,0.09206261,-1.8094338,-4.5301,-0.61614827
MYCBP2,0.5889,0.09221205,1.8085126,-4.5315,0.36371456
TCIRG1,0.5889,0.09217815,-1.8087215,-4.5311,-0.57440108
CAMK2D,0.589,0.0923111,1.8079027,-4.5323,0.29937693
SCGB3A2,0.589,0.09231309,-1.8078905,-4.5324,-0.65193356
ARMCX3,0.5896,0.09274574,-1.8052335,-4.5362,-0.9319674
CALM1,0.5896,0.09289766,1.8043032,-4.5376,0.35962787
DPH3,0.5896,0.09287146,-1.8044636,-4.5373,-0.81004757
HNRNPH2,0.5896,0.09267937,-1.8056404,-4.5356,-0.7482394
MIR600HG,0.5896,0.09287,1.8044725,-4.5373,0.68491355
PRSS38,0.5896,0.09276995,-1.8050852,-4.5364,-0.40462748
RBKS,0.5896,0.09293082,-1.8041003,-4.5379,-0.55568205
STX17,0.5896,0.09298581,1.803764,-4.5384,1.56328516
TIE1,0.5896,0.09285089,-1.8045895,-4.5372,-0.53981781
ZNF710,0.5896,0.09253539,-1.806524,-4.5343,-0.68748609
DCAF16,0.5897,0.09308053,1.8031852,-4.5392,0.49456719
C4orf3,0.5902,0.09320858,-1.8024034,-4.5403,-0.54633239
TLK2,0.5902,0.09325012,1.80215,-4.5407,0.31066831
TYROBP,0.5903,0.09332707,-1.8016809,-4.5414,-0.88866864
ZNF287,0.5903,0.09334929,1.8015455,-4.5416,1.3767242
DOLK,0.5911,0.0938756,1.7983467,-4.5462,0.3765439
EFCC1,0.5911,0.09387603,-1.7983441,-4.5462,-0.57791765
FAM3D,0.5911,0.09379673,-1.798825,-4.5455,-0.66223375
LYZ,0.5911,0.09384865,-1.7985101,-4.546,-1.86981664
MINA,0.5911,0.09374347,1.7991482,-4.545,0.39079579
PSTPIP1,0.5911,0.0937436,-1.7991475,-4.5451,-0.72172159
RAI2,0.5911,0.09387941,1.7983237,-4.5462,0.52098147
CDH20,0.5913,0.09403284,-1.7973941,-4.5476,-1.48500801
CTIF,0.5913,0.09394903,1.7979017,-4.5469,0.51265912
ZNF461,0.5913,0.09401342,1.7975117,-4.5474,0.3916369
TRIM13,0.5914,0.09410398,-1.7969637,-4.5482,-0.75924135
ATP1B3,0.5926,0.09461204,-1.7938975,-4.5527,-0.94899911
CASC3,0.5926,0.09456391,1.7941873,-4.5522,0.37026562
CD302,0.5926,0.09444992,-1.7948743,-4.5512,-0.59925673
CHRNA5,0.5926,0.0947218,1.793237,-4.5536,1.01104402
HDLBP,0.5926,0.09467615,-1.7935117,-4.5532,-1.07841948
LAMC2,0.5926,0.09477499,-1.7929172,-4.5541,-0.64262463
LONP2,0.5926,0.09468759,1.7934428,-4.5533,0.32585214
NOTCH4,0.5926,0.0946733,-1.7935288,-4.5532,-0.35783906
PGRMC1,0.5926,0.09473443,-1.7931611,-4.5537,-0.41613908
PRF1,0.5926,0.0946132,-1.7938906,-4.5527,-0.50683146
PTGS1,0.5926,0.09457238,-1.7941363,-4.5523,-0.71983569
FLI1,0.5931,0.09512414,-1.7908218,-4.5571,-0.54968593
FZD1,0.5931,0.09508281,1.7910695,-4.5567,0.74805308
GPC4,0.5931,0.09513949,-1.7907298,-4.5572,-0.49584812
LRRC3B,0.5931,0.09513583,-1.7907517,-4.5572,-0.65597381
MAD2L2,0.5931,0.09515963,-1.7906092,-4.5574,-0.40818557
MAPK7,0.5931,0.09500059,1.7915625,-4.556,0.59389834
SET,0.5931,0.09501098,1.7915002,-4.5561,0.34829879
ARHGDIB,0.5932,0.09521842,-1.7902571,-4.5579,-0.45591278
COL6A2,0.5936,0.09533152,-1.7895804,-4.5589,-0.56862228
MED12,0.5938,0.09540617,1.7891341,-4.5595,0.55213926
AKT1,0.5939,0.0955458,1.7883003,-4.5608,0.3667893
CST6,0.5939,0.09561029,-1.7879155,-4.5613,-0.53064393
FGF19,0.5939,0.09550127,-1.7885661,-4.5604,-0.82175679
QSOX1,0.5939,0.09568045,1.7874971,-4.5619,1.221394
RERG,0.5939,0.09563823,-1.7877489,-4.5615,-0.49756963
SLC16A7,0.5939,0.09559462,-1.788009,-4.5612,-0.64927023
CCDC167,0.5941,0.09585298,-1.7864696,-4.5634,-0.45699305
DCUN1D2,0.5941,0.09576628,1.7869857,-4.5626,0.65083922
GATAD2B,0.5941,0.09582034,1.7866638,-4.5631,0.95509984
CYTIP,0.5948,0.09636054,-1.783456,-4.5677,-1.57150519
DEDD,0.5948,0.09662517,-1.7818904,-4.57,-0.66713962
DUSP19,0.5948,0.09637867,1.7833487,-4.5679,0.8374136
GDPD4,0.5948,0.09620009,-1.7844072,-4.5664,-0.61962373
GLG1,0.5948,0.09606743,1.7851946,-4.5652,0.34333312
KIDINS220,0.5948,0.09666468,1.781657,-4.5703,0.63155173
KLF13,0.5948,0.09661281,1.7819635,-4.5699,0.71367681
MTERF3,0.5948,0.09615589,-1.7846694,-4.566,-0.5894526
NOP58,0.5948,0.09667423,-1.7816006,-4.5704,-0.35785757
RHBDF1,0.5948,0.09640996,1.7831633,-4.5682,0.29420129
SLC39A4,0.5948,0.09661435,-1.7819544,-4.5699,-0.62052965
THBS4,0.5948,0.09656731,1.7822324,-4.5695,0.64602056
CALU,0.5949,0.09676857,1.7810436,-4.5712,0.3809702
GFRA4,0.5949,0.09691043,-1.7802071,-4.5724,-1.01606163
MSX1,0.5949,0.09683498,-1.7806519,-4.5718,-0.59229464
UQCRH,0.5949,0.09689475,-1.7802995,-4.5723,-0.53349666
ADCY1,0.5954,0.09712464,-1.7789458,-4.5742,-0.92803821
HSP90AB1,0.5954,0.0971019,1.7790796,-4.5741,0.41032786
NDRG1,0.5954,0.09708982,-1.7791507,-4.5739,-0.38716324
ACY3,0.5956,0.0973407,-1.7776762,-4.5761,-0.94906848
CFAP77,0.5956,0.09740511,-1.7772982,-4.5766,-1.49653428
DOLPP1,0.5956,0.09744173,-1.7770834,-4.5769,-0.47917519
FHL3,0.5956,0.09756665,-1.7763511,-4.578,-0.82223258
GJC2,0.5956,0.09761246,-1.7760828,-4.5784,-0.60371399
IFIT5,0.5956,0.09726376,1.7781281,-4.5754,0.42340067
NTPCR,0.5956,0.09732327,-1.7777786,-4.5759,-0.48385054
RAB11FIP5,0.5956,0.09760787,1.7761097,-4.5783,0.48088975
RAPSN,0.5956,0.09764065,1.7759178,-4.5786,0.72698443
SLTM,0.5956,0.09763601,1.7759449,-4.5786,0.26781124
ZNF444,0.5956,0.0974918,1.7767898,-4.5773,0.6336046
RNF144A,0.5958,0.0977241,-1.7754294,-4.5793,-0.42164742
TNS4,0.5962,0.09783,-1.7748102,-4.5802,-0.50766968
C1QL1,0.5965,0.09795973,1.7740524,-4.5813,0.75318868
NCOR2,0.5965,0.09792707,1.7742431,-4.581,0.52401706
MIPEP,0.5967,0.09804033,-1.7735821,-4.582,-0.6512989
BGN,0.5973,0.09817609,1.7727907,-4.5831,0.81419941
CEBPZ,0.5973,0.09823254,-1.7724619,-4.5836,-0.41144288
CTSV,0.5979,0.09838297,-1.7715865,-4.5848,-0.49764918
FABP4,0.5979,0.09849303,-1.7709468,-4.5857,-0.54510797
RADIL,0.5979,0.09850833,-1.7708579,-4.5859,-0.96602805
TUBGCP2,0.5979,0.09844976,1.7711982,-4.5854,0.38020478
ABI3,0.5981,0.0986624,-1.7699636,-4.5872,-0.58488707
MDM1,0.5981,0.09860047,-1.7703229,-4.5866,-0.76926875
DIEXF,0.5982,0.09875128,-1.7694482,-4.5879,-0.73891114
ZDHHC2,0.5982,0.09877993,1.7692822,-4.5881,0.71820314
COL5A3,0.5983,0.09898288,-1.7681073,-4.5898,-1.02601805
KPNA2,0.5983,0.09905772,-1.7676745,-4.5904,-1.26487821
MIR99AHG,0.5983,0.09903483,-1.7678069,-4.5903,-0.40311605
PKDCC,0.5983,0.09894267,-1.7683399,-4.5895,-0.74699614
SWSAP1,0.5983,0.09897139,1.7681737,-4.5897,1.14604011
TREML1,0.5983,0.0989005,-1.7685839,-4.5891,-1.83754121
RAB18,0.5984,0.09911692,-1.7673325,-4.5909,-0.56560088
FAM151A,0.5993,0.09931449,-1.7661921,-4.5926,-0.81266115
DDX24,0.5995,0.09983038,1.7632238,-4.5968,0.42424077
DHX30,0.5995,0.09972621,1.7638221,-4.596,0.41464056
FAM98C,0.5995,0.09969627,1.7639941,-4.5957,0.36132096
ITGA2B,0.5995,0.09968931,-1.7640341,-4.5957,-0.58337353
NDUFA4L2,0.5995,0.09943897,-1.7654746,-4.5936,-0.6442806
SCO1,0.5995,0.09953495,1.764922,-4.5944,0.29074634
VAMP4,0.5995,0.09974775,-1.7636983,-4.5961,-0.44319037
ZFAT,0.5995,0.09962675,-1.7643938,-4.5952,-0.91101673
ZXDC,0.5995,0.09967198,1.7641337,-4.5955,0.53244876
PLEKHB1,0.5999,0.09999477,1.7622808,-4.5982,0.65803829
SH3BP5L,0.5999,0.10008279,1.7617765,-4.5989,0.4654264
SLC35F1,0.5999,0.10006581,1.7618738,-4.5988,0.72999088
NDUFA3,0.6004,0.10043069,-1.7597869,-4.6017,-0.30193124
NFE2L1,0.6004,0.10038207,1.7600646,-4.6013,0.48240897
NISCH,0.6004,0.10035856,1.7601989,-4.6012,0.50521137
NUDCD2,0.6004,0.10026604,-1.7607277,-4.6004,-0.53999201
TPM2,0.6004,0.10023214,-1.7609216,-4.6001,-0.48657388
AEBP1,0.6005,0.1009726,1.7566999,-4.6062,1.11099814
BRE,0.6005,0.10063126,1.7586426,-4.6034,0.89972214
CAPN5,0.6005,0.10104276,-1.7563013,-4.6067,-0.63965624
CDR2,0.6005,0.10133943,-1.7546185,-4.6091,-0.3687419
CTSL,0.6005,0.1013552,-1.7545292,-4.6093,-0.30182746
DGCR14,0.6005,0.10119388,1.7554435,-4.608,0.57050516
DMD,0.6005,0.10117232,-1.7555658,-4.6078,-0.55705892
NPC1,0.6005,0.10068115,-1.7583583,-4.6038,-0.50115307
PPP1R15A,0.6005,0.10101952,1.7564333,-4.6065,0.33936388
SCYL1,0.6005,0.10122635,1.7552594,-4.6082,0.37276554
SPN,0.6005,0.10107581,-1.7561136,-4.607,-0.64569627
SS18L2,0.6005,0.10055217,-1.7590936,-4.6027,-0.35607159
TEK,0.6005,0.10087481,-1.7572559,-4.6054,-0.36513285
TLCD1,0.6005,0.1012536,-1.7551049,-4.6084,-1.11681428
ZNF384,0.6005,0.10126957,1.7550144,-4.6086,0.39267087
ANKRD12,0.6007,0.10222488,1.7496218,-4.6163,0.39876369
ATF1,0.6007,0.10179273,-1.7520557,-4.6128,-0.92197145
BEND5,0.6007,0.10235165,1.7489096,-4.6173,0.80141364
CAND1,0.6007,0.10187123,-1.7516129,-4.6134,-0.29563793
CBS,0.6007,0.10194349,1.7512056,-4.614,0.96405825
CCDC88A,0.6007,0.10198332,-1.7509812,-4.6143,-0.61296953
CLYBL,0.6007,0.10203299,-1.7507014,-4.6147,-0.33933905
FCGR3A,0.6007,0.10202747,-1.7507325,-4.6147,-0.533769
FCRL3,0.6007,0.10224346,-1.7495174,-4.6164,-0.46035568
GAS1,0.6007,0.10148983,-1.7537671,-4.6104,-0.74332258
GNPTG,0.6007,0.1019793,-1.7510038,-4.6143,-0.3151765
