,adj.P.Val,P.Value,t,B,logFC
APCDD1,5.26E-05,5.37E-06,4.7230341,3.250302,0.37428175
SEC14L2,5.29E-05,5.40E-06,-4.7216027,3.244434,-0.16615934
OSR2,5.32E-05,5.43E-06,-4.720225,3.238788,-0.08074753
SCRN2,5.33E-05,5.45E-06,4.7197214,3.236724,0.17517495
UBE1C,5.37E-05,5.49E-06,4.7177615,3.228694,0.31776637
HS.547160,5.38E-05,5.50E-06,4.7172462,3.226583,0.13062488
PDGFC,5.38E-05,5.50E-06,4.7174233,3.227309,0.25178093
ATG5,5.40E-05,5.52E-06,4.7164095,3.223156,0.18605337
PPIL3,5.40E-05,5.52E-06,4.7165473,3.223721,0.26050957
CNOT4,5.41E-05,5.54E-06,4.7158174,3.220731,0.16136706
SCAPER,5.42E-05,5.55E-06,4.7153866,3.218967,0.25072273
CXXC1,5.43E-05,5.57E-06,-4.7146062,3.215772,-0.17524159
TOR1AIP2,5.43E-05,5.56E-06,4.7149875,3.217333,0.117622
ASS1,5.49E-05,5.63E-06,-4.7119166,3.204762,-0.26782996
LOC645566,5.49E-05,5.62E-06,4.7122116,3.205969,0.1848555
U2AF1L2,5.49E-05,5.62E-06,4.7123037,3.206346,0.29750925
POSTN,5.50E-05,5.64E-06,4.7114628,3.202904,0.62492826
DVL2,5.52E-05,5.66E-06,4.7107933,3.200165,0.152653
LPCAT4,5.55E-05,5.70E-06,-4.7091254,3.19334,-0.29650487
HAND2,5.57E-05,5.72E-06,4.708201,3.189559,0.25992253
CEACAM3,5.59E-05,5.74E-06,4.7074503,3.186489,0.14995191
LOC644436,5.60E-05,5.75E-06,-4.7068301,3.183952,-0.19947168
C20ORF132,5.63E-05,5.78E-06,4.705796,3.179723,0.08600749
STK33,5.64E-05,5.79E-06,4.7053446,3.177878,0.19561922
WDR55,5.64E-05,5.79E-06,-4.7051835,3.177219,-0.18274799
STX4,5.65E-05,5.81E-06,-4.7045854,3.174774,-0.3382437
APOE,5.66E-05,5.81E-06,4.7043746,3.173912,0.60557101
HS.88156,5.67E-05,5.84E-06,4.7035121,3.170387,0.41364352
SMARCB1,5.71E-05,5.88E-06,-4.7019129,3.163851,-0.19002019
CNN1,5.74E-05,5.90E-06,-4.7009048,3.159732,-0.69845318
PTTG1,5.74E-05,5.91E-06,-4.7005748,3.158384,-0.30288869
PTHLH,5.76E-05,5.93E-06,4.6998432,3.155395,0.26373239
PNPLA6,5.77E-05,5.94E-06,-4.6992425,3.152941,-0.17499376
RN7SK,5.78E-05,5.96E-06,-4.6985511,3.150117,-0.24287776
SIVA,5.78E-05,5.95E-06,-4.6989562,3.151772,-0.23009184
TTC13,5.78E-05,5.95E-06,-4.6990148,3.152011,-0.1458781
ACOT8,5.80E-05,5.98E-06,4.6976232,3.146328,0.18220785
ANKRD26,5.80E-05,5.98E-06,4.697887,3.147405,0.19399467
EIF2A,5.80E-05,5.98E-06,4.6978506,3.147256,0.20396774
HS.143937,5.81E-05,6.00E-06,4.697162,3.144444,0.11387343
TAX1BP3,5.81E-05,5.99E-06,4.6971984,3.144593,0.2043329
BET1,5.82E-05,6.01E-06,4.6966807,3.14248,0.16599762
USP10,5.83E-05,6.02E-06,-4.6962584,3.140755,-0.22961293
GABRB3,5.85E-05,6.04E-06,-4.6952994,3.13684,-0.07090682
C18ORF21,5.91E-05,6.10E-06,4.6930395,3.127617,0.1752154
HEYL,5.91E-05,6.11E-06,-4.6927582,3.126469,-0.45700188
KIAA0247,5.91E-05,6.10E-06,-4.6931236,3.12796,-0.17611895
BEX2,5.92E-05,6.12E-06,4.6922392,3.124351,0.40145912
GFM1,5.93E-05,6.14E-06,4.6917418,3.122322,0.21818424
P4HA2,5.96E-05,6.16E-06,-4.6908212,3.118566,-0.2543854
CASC4,5.97E-05,6.18E-06,4.6901365,3.115773,0.17319843
LUZP1,5.98E-05,6.19E-06,-4.6897226,3.114085,-0.25685814
USP38,5.98E-05,6.19E-06,-4.6895548,3.113401,-0.42107349
ZNF148,5.98E-05,6.20E-06,4.6894374,3.112922,0.39445622
FLJ43663,6.01E-05,6.22E-06,4.6884907,3.109061,0.28265239
LRRC47,6.01E-05,6.22E-06,4.688485,3.109038,0.18008797
PPP1R3E,6.02E-05,6.23E-06,4.6880241,3.107159,0.15967153
SNX11,6.02E-05,6.23E-06,-4.6879998,3.10706,-0.1353675
ARPP-19,6.09E-05,6.32E-06,-4.6848582,3.094253,-0.20255134
PFAAP5,6.10E-05,6.32E-06,4.6847002,3.093609,0.26572942
MPDZ,6.12E-05,6.35E-06,4.6837367,3.089683,0.28568802
KCNMA1,6.14E-05,6.37E-06,4.6828786,3.086187,0.10214912
HS.543259,6.16E-05,6.39E-06,4.6821024,3.083024,0.13774948
C20ORF107,6.18E-05,6.41E-06,-4.6813163,3.079822,-0.100083
FLJ21438,6.21E-05,6.44E-06,-4.6802225,3.075368,-0.20290025
ME2,6.24E-05,6.48E-06,4.6789265,3.07009,0.27620885
SDHD,6.24E-05,6.49E-06,4.6786635,3.06902,0.40273875
SNUPN,6.24E-05,6.48E-06,4.6789405,3.070147,0.16082411
LONP1,6.25E-05,6.50E-06,4.6782187,3.067209,0.23906705
LOC642780,6.27E-05,6.52E-06,4.6773312,3.063596,0.08440648
C9ORF16,6.28E-05,6.53E-06,4.6769958,3.06223,0.24867096
HS.79881,6.28E-05,6.54E-06,4.6767418,3.061197,0.29076676
LOC642921,6.28E-05,6.53E-06,-4.6772421,3.063233,-0.14435678
SLC25A20,6.28E-05,6.54E-06,4.6767752,3.061333,0.28143627
CUX2,6.36E-05,6.62E-06,4.6737231,3.048913,0.20154319
RING1,6.42E-05,6.68E-06,-4.6717387,3.040841,-0.16977547
SDHAP3,6.42E-05,6.68E-06,4.6715897,3.040236,0.09752868
DHX35,6.43E-05,6.69E-06,4.6712512,3.038859,0.19098632
HRH2,6.43E-05,6.70E-06,4.671123,3.038337,0.11582833
TPP2,6.43E-05,6.70E-06,4.6708444,3.037205,0.11296764
GOT2,6.44E-05,6.71E-06,4.6706864,3.036562,0.27549259
RASL12,6.44E-05,6.72E-06,-4.6703479,3.035186,-0.24578326
PI4KB,6.48E-05,6.76E-06,-4.6689502,3.029503,-0.14663859
CHCHD5,6.52E-05,6.81E-06,4.6672499,3.022592,0.20991071
HEBP2,6.52E-05,6.80E-06,4.6675003,3.02361,0.26842251
VWF,6.52E-05,6.80E-06,-4.6673742,3.023097,-0.2479754
C1ORF128,6.54E-05,6.83E-06,-4.6664305,3.019262,-0.23018069
LOC647054,6.54E-05,6.83E-06,4.6665936,3.019925,0.1330012
LOC649604,6.54E-05,6.83E-06,-4.666504,3.019561,-0.17820401
LOC339804,6.56E-05,6.86E-06,4.6655545,3.015703,0.44781391
ANP32A,6.57E-05,6.87E-06,4.6651953,3.014244,0.38582528
ZNF425,6.58E-05,6.88E-06,4.6646873,3.01218,0.1331152
DHRS4L2,6.59E-05,6.89E-06,4.6645198,3.011499,0.27617331
TAF1C,6.60E-05,6.90E-06,-4.6639528,3.009196,-0.19083371
PPP2R1B,6.63E-05,6.93E-06,4.6629771,3.005233,0.0962851
USP22,6.65E-05,6.96E-06,-4.662129,3.001789,-0.11660963
CDK5,6.66E-05,6.97E-06,4.6615585,2.999472,0.22870665
PARP9,6.69E-05,7.00E-06,-4.6606312,2.995707,-0.2505518
YIPF4,6.70E-05,7.02E-06,4.6600343,2.993284,0.35231108
RBM5,6.75E-05,7.07E-06,4.6581759,2.985741,0.18063981
GMDS,6.76E-05,7.08E-06,-4.6580469,2.985218,-0.20824767
PPP1R11,6.78E-05,7.11E-06,-4.6569836,2.980903,-0.19503884
GATA6,6.79E-05,7.11E-06,4.6568399,2.98032,0.18234963
RPGR,6.79E-05,7.12E-06,-4.6567827,2.980088,-0.18313535
PLEKHA6,6.80E-05,7.13E-06,4.6563146,2.978189,0.29758898
TPPP3,6.82E-05,7.16E-06,4.6554066,2.974506,0.16451709
NME5,6.84E-05,7.18E-06,4.6546972,2.971628,0.20661972
HS.159264,6.86E-05,7.20E-06,4.6538911,2.968359,0.45608308
C3ORF15,6.87E-05,7.21E-06,4.6536479,2.967373,0.13878514
HS.14555,6.87E-05,7.22E-06,-4.6534332,2.966502,-0.16091894
GSPT1,6.88E-05,7.23E-06,-4.6530927,2.965121,-0.28262055
ZFAND1,6.88E-05,7.23E-06,4.6531443,2.96533,0.17345264
SYNE2,6.96E-05,7.31E-06,4.6502585,2.953631,0.28696387
UBTF,7.00E-05,7.36E-06,4.6489414,2.948293,0.09747591
DKFZP564O0523,7.02E-05,7.38E-06,4.6481347,2.945025,0.1553758
ENSA,7.04E-05,7.40E-06,-4.6474737,2.942347,-0.20186934
ZSCAN4,7.07E-05,7.44E-06,4.6462291,2.937305,0.13282811
TMEM182,7.09E-05,7.46E-06,4.6456967,2.935148,0.5648103
LOC728635,7.13E-05,7.50E-06,4.6442163,2.929153,0.25171245
ENPP2,7.16E-05,7.54E-06,4.6430377,2.924382,0.36590273
TPPP,7.17E-05,7.55E-06,-4.6428818,2.92375,-0.22055997
MGC18216,7.18E-05,7.57E-06,4.6422576,2.921223,0.26490701
RBM26,7.18E-05,7.56E-06,4.6423239,2.921492,0.19611071
GTF2B,7.19E-05,7.58E-06,4.6417487,2.919164,0.13930401
LOC648249,7.19E-05,7.58E-06,-4.6419344,2.919915,-0.30904601
ZFYVE26,7.20E-05,7.59E-06,4.6413814,2.917677,0.2035176
DKK3,7.22E-05,7.62E-06,4.6407307,2.915043,0.40118503
LOC651029,7.22E-05,7.62E-06,-4.6407106,2.914962,-0.29181732
JPH1,7.23E-05,7.63E-06,-4.6403355,2.913444,-0.31744149
WNT2B,7.23E-05,7.62E-06,4.6404435,2.913881,0.12216372
CISD1,7.24E-05,7.64E-06,4.6400143,2.912145,0.18009712
MCM2,7.28E-05,7.68E-06,4.6386521,2.906633,0.18678531
CNIH4,7.35E-05,7.76E-06,-4.6363127,2.897171,-0.37847769
AOAH,7.37E-05,7.79E-06,-4.6353327,2.893208,-0.16148841
CCDC131,7.37E-05,7.78E-06,4.6355708,2.89417,0.15432847
ATE1,7.39E-05,7.81E-06,4.6347133,2.890703,0.07972422
RIPK1,7.44E-05,7.86E-06,-4.6331794,2.884503,-0.17458555
FGL2,7.46E-05,7.89E-06,-4.632359,2.881186,-0.28149741
ZNF517,7.46E-05,7.89E-06,4.6323646,2.881209,0.08516537
KIAA0261,7.49E-05,7.93E-06,4.6312289,2.876619,0.23605978
NUDC,7.49E-05,7.92E-06,-4.6313236,2.877002,-0.16297824
DYNC1LI1,7.50E-05,7.94E-06,4.6307558,2.874708,0.27635758
LZTFL1,7.50E-05,7.95E-06,4.6306733,2.874375,0.19213204
TPM2,7.53E-05,7.98E-06,-4.6297425,2.870614,-0.2283228
ACTR5,7.55E-05,8.00E-06,-4.6291714,2.868307,-0.19130305
ARMET,7.56E-05,8.01E-06,-4.628797,2.866795,-0.37852782
RENBP,7.60E-05,8.06E-06,4.6274028,2.861164,0.25126164
LOC401238,7.62E-05,8.08E-06,-4.6267103,2.858368,-0.16453661
TRADD,7.70E-05,8.17E-06,-4.6241295,2.847949,-0.13707312
AK3,7.71E-05,8.18E-06,4.6237199,2.846296,0.27544487
GLRX2,7.71E-05,8.19E-06,-4.6235719,2.845698,-0.24590645
TMEM62,7.71E-05,8.18E-06,-4.6238317,2.846747,-0.19479412
ARGLU1,7.72E-05,8.20E-06,4.623295,2.844581,0.25822818
TEF,7.72E-05,8.20E-06,4.6232246,2.844297,0.33636599
NPR2,7.75E-05,8.23E-06,4.6221663,2.840026,0.14355366
LOC653308,7.76E-05,8.24E-06,4.6220685,2.839632,0.19501427
BBS9,7.84E-05,8.33E-06,-4.6193314,2.828591,-0.52463329
ENDOG,8.00E-05,8.50E-06,-4.6146294,2.809634,-0.25548236
SLC19A3,8.01E-05,8.52E-06,-4.6141348,2.807641,-0.13874531
C9ORF23,8.02E-05,8.52E-06,4.6139921,2.807066,0.2670695
LOC440093,8.03E-05,8.55E-06,-4.6133445,2.804457,-0.33383416
TSPAN4,8.03E-05,8.55E-06,-4.6133239,2.804374,-0.22649551
ANKRD32,8.06E-05,8.57E-06,4.6125946,2.801436,0.18373973
LOC643911,8.10E-05,8.62E-06,4.6112915,2.796187,0.39258326
MFHAS1,8.12E-05,8.65E-06,-4.6105949,2.793381,-0.18898679
ZBTB48,8.19E-05,8.73E-06,-4.6083969,2.784531,-0.15706844
LEPRE1,8.28E-05,8.82E-06,-4.6057808,2.774,-0.19907816
STMN1,8.29E-05,8.83E-06,4.6054733,2.772763,0.11499653
DIABLO,8.31E-05,8.85E-06,-4.6049012,2.770461,-0.15133779
PDXK,8.33E-05,8.88E-06,-4.6042399,2.7678,-0.19443787
AXIN2,8.34E-05,8.89E-06,-4.6039144,2.766491,-0.28084154
SNAPC3,8.39E-05,8.95E-06,4.6023026,2.760007,0.17359306
NSUN3,8.40E-05,8.96E-06,4.6019697,2.758669,0.13328295
PNN,8.42E-05,8.98E-06,4.6014335,2.756512,0.26190439
CTBP2,8.43E-05,8.99E-06,-4.6012042,2.75559,-0.09032764
SCARA5,8.45E-05,9.02E-06,-4.6004174,2.752426,-0.46481614
ARHGAP11A,8.46E-05,9.03E-06,-4.6002697,2.751833,-0.10235442
ELOVL4,8.56E-05,9.14E-06,4.5972365,2.73964,0.25161615
ASL,8.62E-05,9.21E-06,-4.5955296,2.732782,-0.09511614
EPDR1,8.63E-05,9.22E-06,4.5951885,2.731411,0.43841618
ZNF644,8.67E-05,9.27E-06,4.5940559,2.726862,0.14133639
CDC42BPB,8.81E-05,9.42E-06,4.590104,2.710994,0.2218297
ERN1,8.83E-05,9.44E-06,-4.5895804,2.708892,-0.14128834
PNO1,8.83E-05,9.45E-06,-4.5894575,2.708399,-0.27747713
GLTSCR1,9.00E-05,9.62E-06,-4.5850066,2.690541,-0.14751897
C11ORF48,9.03E-05,9.66E-06,-4.5840964,2.686891,-0.25695801
SRM,9.03E-05,9.67E-06,-4.5838543,2.68592,-0.27056348
TNNC2,9.03E-05,9.66E-06,4.5840199,2.686585,0.12459486
DERL1,9.10E-05,9.74E-06,-4.582165,2.679148,-0.26128385
HMG20A,9.12E-05,9.77E-06,4.5814817,2.676409,0.18764787
LOC648605,9.19E-05,9.84E-06,4.5796628,2.669119,0.12824517
SIRT1,9.21E-05,9.87E-06,4.5790721,2.666752,0.23802251
ISCA1L,9.31E-05,9.98E-06,4.5762297,2.655366,0.21729054
C4ORF14,9.36E-05,1.00E-05,4.5749019,2.650049,0.16538473
LOC644096,9.42E-05,1.01E-05,4.5734033,2.644049,0.13195004
HOXD12,9.45E-05,1.01E-05,4.5724523,2.640243,0.18521389
UBR1,9.45E-05,1.01E-05,4.572421,2.640117,0.18952005
RHOT2,9.47E-05,1.02E-05,4.5719892,2.638389,0.24985023
CARD8,9.49E-05,1.02E-05,-4.571414,2.636087,-0.26802543
ELOVL6,9.57E-05,1.03E-05,-4.5693103,2.62767,-0.49082784
IL24,9.72E-05,1.04E-05,-4.5654713,2.612317,-0.25321111
NBEAL2,9.72E-05,1.04E-05,-4.5656022,2.612841,-0.19159597
SCAMP3,9.72E-05,1.04E-05,-4.5653657,2.611895,-0.17665173
C17ORF75,9.76E-05,1.05E-05,4.5642335,2.60737,0.31663778
HS.570343,9.76E-05,1.05E-05,-4.5644582,2.608268,-0.15687582
CDK2AP2,9.79E-05,1.05E-05,-4.5634516,2.604245,-0.42268176
MAP1LC3B,9.81E-05,1.06E-05,-4.5629537,2.602255,-0.2946867
SLC39A14,9.81E-05,1.06E-05,-4.562839,2.601796,-0.30748048
TRIOBP,9.82E-05,1.06E-05,-4.5625738,2.600737,-0.19188868
GPR64,9.83E-05,1.06E-05,-4.5622976,2.599633,-0.15327881
ACADVL,9.84E-05,1.06E-05,-4.5619735,2.598338,-0.2459005
TMEM70,9.84E-05,1.06E-05,-4.5618935,2.598018,-0.19737937
HS.445442,9.91E-05,1.07E-05,4.5602357,2.591396,0.21592323
HS.92993,1.00E-04,1.08E-05,4.557804,2.581685,0.24898566
UROD,1.00E-04,1.08E-05,4.5573079,2.579704,0.20278704
LOC399888,0.000101,1.09E-05,4.5554311,2.572212,0.13624955
ACSM3,0.000102,1.10E-05,4.5531138,2.562965,0.14934896
ATP5G3,0.000102,1.10E-05,4.5536689,2.56518,0.26258829
COMMD3,0.000103,1.11E-05,4.5505513,2.552743,0.21294084
CSF1,0.000103,1.11E-05,-4.5514299,2.556247,-0.0715275
DDX17,0.000103,1.11E-05,4.551035,2.554672,0.29219861
MAN2C1,0.000103,1.11E-05,4.5515417,2.556693,0.22746122
C17ORF63,0.000104,1.12E-05,-4.5478221,2.541862,-0.19178765
CCT2,0.000104,1.13E-05,-4.5469077,2.538217,-0.44377926
DHRS7B,0.000104,1.12E-05,-4.548527,2.544672,-0.19039629
HS.581319,0.000104,1.13E-05,4.5471734,2.539276,0.12471503
LOC642489,0.000104,1.13E-05,-4.5468636,2.538041,-0.33811544
CXORF56,0.000105,1.14E-05,4.5451485,2.531206,0.15696979
HNRPC,0.000106,1.14E-05,4.5439344,2.526369,0.30955163
MYOT,0.000106,1.14E-05,-4.5440463,2.526815,-0.80000642
OR8H3,0.000106,1.15E-05,-4.5420432,2.518837,-0.1470563
YRDC,0.000106,1.14E-05,-4.5434688,2.524515,-0.30656765
ZNF444,0.000106,1.15E-05,4.5417968,2.517856,0.23729186
AKR1C2,0.000107,1.15E-05,-4.541456,2.516498,-0.29025841
ATP6V0A2,0.000107,1.16E-05,-4.541045,2.514862,-0.14744296
CD74,0.000107,1.16E-05,-4.5398984,2.510297,-0.32424909
HECTD3,0.000107,1.16E-05,-4.5398407,2.510067,-0.18811395
ZBTB8OS,0.000107,1.16E-05,4.5399028,2.510314,0.12582054
ZNF529,0.000107,1.16E-05,4.5396498,2.509307,0.22319653
HS.574268,0.000108,1.17E-05,-4.5386047,2.505147,-0.20665448
HSPBAP1,0.000108,1.18E-05,4.5370461,2.498944,0.15184233
SCARNA9,0.000108,1.17E-05,-4.537664,2.501403,-0.17520259
TTC17,0.000108,1.17E-05,-4.5378147,2.502003,-0.19632567
CLEC4GP1,0.000109,1.18E-05,-4.5360632,2.495034,-0.10714375
HS.444855,0.000109,1.19E-05,4.5350959,2.491186,0.25939193
MST1,0.00011,1.19E-05,4.5342768,2.487928,0.21249865
PADI4,0.00011,1.19E-05,-4.5333877,2.484392,-0.14131029
PTTG2,0.00011,1.20E-05,4.532475,2.480762,0.20190581
TPO,0.00011,1.19E-05,-4.5335366,2.484984,-0.13023854
AGT,0.000111,1.21E-05,-4.5298035,2.470143,-0.25213868
G6PC3,0.000111,1.21E-05,-4.5299377,2.470676,-0.20389115
IDH2,0.000111,1.21E-05,-4.5305588,2.473145,-0.31406803
PIK3R4,0.000111,1.21E-05,4.5309044,2.474519,0.1473056
AP3D1,0.000112,1.22E-05,-4.5286676,2.465629,-0.16397388
MACF1,0.000112,1.22E-05,4.5287819,2.466083,0.21295846
ZNF451,0.000112,1.21E-05,4.5291769,2.467653,0.13178004
SLC27A1,0.000113,1.23E-05,4.5269034,2.458619,0.31174739
HS.576106,0.000114,1.24E-05,-4.5236822,2.445827,-0.19727544
IRS2,0.000114,1.24E-05,-4.5246202,2.449552,-0.45761789
NEDD1,0.000114,1.25E-05,4.5227203,2.442008,0.10723279
TPCN1,0.000114,1.24E-05,4.5237591,2.446133,0.18695155
BCL2L12,0.000115,1.25E-05,-4.52211,2.439586,-0.13625319
LOC387867,0.000115,1.25E-05,-4.5219912,2.439114,-0.31827432
LOC440160,0.000115,1.25E-05,4.5219829,2.439081,0.20717382
LOC650152,0.000115,1.25E-05,-4.5221735,2.439838,-0.36283904
CDS2,0.000116,1.27E-05,4.519224,2.428133,0.23046981
MLXIPL,0.000116,1.27E-05,-4.5184164,2.42493,-0.11450402
CNPY3,0.000118,1.29E-05,-4.515032,2.411508,-0.12986417
GHR,0.000118,1.29E-05,4.515039,2.411536,0.34098823
HS.519644,0.000118,1.28E-05,-4.5157954,2.414535,-0.26585381
IL3RA,0.000118,1.29E-05,-4.5153342,2.412707,-0.14388686
LRRFIP2,0.000118,1.29E-05,-4.5153963,2.412953,-0.20965288
PTTG3,0.000118,1.29E-05,-4.5144079,2.409034,-0.21282208
RASIP1,0.000118,1.29E-05,-4.5142505,2.40841,-0.29721179
SNORD36A,0.000118,1.29E-05,-4.5141235,2.407907,-0.15652376
AGK,0.000119,1.31E-05,4.5117739,2.398595,0.19686048
C9ORF164,0.000119,1.30E-05,4.5127045,2.402283,0.2539188
CCDC111,0.000119,1.31E-05,4.5116516,2.39811,0.16072146
EPN1,0.000119,1.30E-05,-4.5121628,2.400136,-0.20113274
LOC729905,0.000119,1.31E-05,-4.5112985,2.396711,-0.15400423
PAQR6,0.000119,1.31E-05,4.5113936,2.397088,0.07913377
TAGLN,0.000119,1.31E-05,-4.5112311,2.396444,-0.51942832
TP53,0.000119,1.30E-05,-4.5134843,2.405373,-0.12910919
DOK7,0.00012,1.32E-05,4.5089892,2.387563,0.25412546
HS.134650,0.00012,1.31E-05,4.5102371,2.392506,0.1425674
NHP2L1,0.00012,1.32E-05,-4.509727,2.390486,-0.18535618
STK32B,0.00012,1.31E-05,-4.5103075,2.392785,-0.15852634
GRHPR,0.000121,1.33E-05,4.5066401,2.378261,0.21929861
MRPL53,0.000121,1.33E-05,4.5076455,2.382242,0.26591041
SALL2,0.000121,1.33E-05,4.5067084,2.378532,0.17350618
TMEM57,0.000121,1.33E-05,-4.5079134,2.383303,-0.12525554
PPM1F,0.000122,1.34E-05,-4.506147,2.37631,-0.27842083
CEP120,0.000123,1.35E-05,4.5040488,2.368005,0.15640443
IIP45,0.000124,1.37E-05,-4.5008206,2.355234,-0.14829051
LOC643720,0.000124,1.36E-05,4.5019195,2.35958,0.13701453
SF3B4,0.000124,1.36E-05,-4.5018304,2.359228,-0.227758
SGCE,0.000124,1.37E-05,4.5009701,2.355825,0.3072203
SLC27A6,0.000124,1.37E-05,4.5004456,2.35375,0.38890033
AP1G1,0.000125,1.38E-05,-4.4987217,2.346934,-0.20731152
HERC4,0.000125,1.37E-05,4.5001268,2.35249,0.12869507
MRCL3,0.000125,1.37E-05,4.4998343,2.351333,0.3714693
NME3,0.000125,1.37E-05,4.4999624,2.35184,0.2315382
TACC2,0.000125,1.37E-05,4.4993227,2.34931,0.30130681
CDKN2AIPNL,0.000126,1.38E-05,-4.497823,2.343381,-0.31970369
HS.574667,0.000126,1.39E-05,-4.4972462,2.341101,-0.14086789
IKBKE,0.000126,1.38E-05,-4.4979091,2.343721,-0.11273187
LOC727751,0.000126,1.39E-05,4.4960156,2.336237,0.12395745
ABCA2,0.000127,1.40E-05,4.4940333,2.328404,0.15975082
NTNG2,0.000127,1.40E-05,4.4943056,2.32948,0.14563954
PCDHB4,0.000127,1.40E-05,-4.4955723,2.334485,-0.16783385
GBP2,0.000128,1.41E-05,-4.4930326,2.324452,-0.35166816
HS.371609,0.000128,1.41E-05,4.4928815,2.323855,0.21840938
C16ORF63,0.000129,1.42E-05,4.491646,2.318975,0.19447659
DHRS12,0.000129,1.43E-05,4.4899268,2.312187,0.11015665
LOC645550,0.000129,1.42E-05,4.4913372,2.317756,0.1947511
SERINC2,0.000129,1.42E-05,-4.4912371,2.31736,-0.14361101
VAV1,0.000129,1.42E-05,-4.4909595,2.316264,-0.11496622
RANBP1,0.00013,1.44E-05,-4.488204,2.305387,-0.22572788
SPRY2,0.00013,1.43E-05,-4.4892292,2.309433,-0.31348582
ABHD1,0.000131,1.45E-05,4.4862337,2.297612,0.217972
HS.388347,0.000132,1.46E-05,-4.4852705,2.293812,-0.23359851
FAM171A1,0.000133,1.48E-05,-4.4818751,2.280422,-0.20979011
GALNT11,0.000133,1.47E-05,4.4834915,2.286795,0.34837802
PMS2,0.000133,1.47E-05,4.4825,2.282885,0.08570019
LOC652455,0.000134,1.48E-05,4.4812225,2.277849,0.17592223
B9D2,0.000136,1.51E-05,-4.4764591,2.259079,-0.19741818
C6ORF115,0.000136,1.51E-05,-4.4768711,2.260702,-0.2801294
SPHKAP,0.000136,1.51E-05,4.4764997,2.259239,0.56424866
IFI27,0.000137,1.52E-05,-4.4744693,2.251243,-0.33759123
LOC647856,0.000137,1.52E-05,-4.4743189,2.25065,-0.28594206
MEF2C,0.000137,1.52E-05,4.4753218,2.2546,0.29190039
MEPCE,0.000137,1.52E-05,-4.4743856,2.250913,-0.23061886
CENPM,0.000138,1.53E-05,-4.4731056,2.245874,-0.10320676
LOC389137,0.000138,1.53E-05,4.4735491,2.247619,0.15867372
SLC20A1,0.00014,1.55E-05,-4.4704294,2.235341,-0.32700383
ANKZF1,0.000142,1.58E-05,4.4659501,2.217722,0.10691802
LOC642267,0.000142,1.58E-05,4.4660602,2.218155,0.10009688
FJX1,0.000143,1.59E-05,-4.4646412,2.212576,-0.23581275
GLYCTK,0.000144,1.60E-05,-4.4632405,2.207071,-0.10708351
BAK1,0.000145,1.61E-05,-4.4607389,2.197241,-0.2280996
SMARCA5,0.000145,1.61E-05,4.4602315,2.195248,0.2235552
UST,0.000145,1.61E-05,-4.4603242,2.195612,-0.16814391
FLJ20718,0.000146,1.62E-05,-4.4590356,2.190551,-0.16260355
HRSP12,0.000146,1.63E-05,4.4582554,2.187488,0.21831399
KLF9,0.000146,1.62E-05,-4.4590073,2.19044,-0.30731822
COLEC11,0.000147,1.63E-05,4.457429,2.184243,0.25062365
DLAT,0.000147,1.64E-05,4.4568087,2.181807,0.25954897
EVI1,0.000147,1.63E-05,4.4575505,2.18472,0.33383222
FGF9,0.000147,1.63E-05,4.457226,2.183446,0.24745112
RNPC3,0.000147,1.64E-05,4.456898,2.182158,0.16206421
ZKSCAN3,0.000147,1.64E-05,4.4566822,2.181311,0.12808357
EIF2S3,0.000148,1.65E-05,4.4550656,2.174965,0.23167565
MICB,0.000148,1.65E-05,-4.4553409,2.176046,-0.16392453
UCHL3,0.000149,1.66E-05,-4.4533699,2.168311,-0.3047306
VHL,0.000149,1.66E-05,-4.4529182,2.166539,-0.12100263
DRD4,0.00015,1.67E-05,4.4522029,2.163733,0.23651157
LOC651881,0.00015,1.67E-05,-4.4516212,2.161452,-0.11478391
PLA1A,0.00015,1.68E-05,-4.4507827,2.158163,-0.23889303
GPBP1L1,0.000151,1.68E-05,4.4502297,2.155994,0.15320588
LOC654069,0.000153,1.71E-05,4.44599,2.139375,0.1205341
TLCD1,0.000153,1.71E-05,-4.4463032,2.140602,-0.14146995
TRAPPC2,0.000153,1.71E-05,4.4469357,2.143081,0.11650796
FXR2,0.000154,1.72E-05,-4.4453194,2.136748,-0.305399
PMS2L2,0.000154,1.72E-05,4.4448961,2.135089,0.13090829
SHMT2,0.000154,1.71E-05,-4.4456083,2.137879,-0.27233551
SPRYD3,0.000154,1.72E-05,-4.4452131,2.136331,-0.21460192
TIA1,0.000154,1.72E-05,4.4454469,2.137247,0.17090183
CSGLCA-T,0.000155,1.73E-05,-4.4430048,2.127681,-0.15085778
POLE3,0.000155,1.73E-05,-4.4435735,2.129908,-0.24320716
SLAMF6,0.000155,1.73E-05,-4.4430161,2.127725,-0.1090724
THOC2,0.000155,1.73E-05,4.4431988,2.128441,0.16739838
LOC654346,0.000156,1.74E-05,-4.4414069,2.121423,-0.12632177
TTC5,0.000156,1.74E-05,4.4419095,2.123391,0.14941176
C1ORF168,0.000157,1.76E-05,4.4392606,2.113021,0.42306664
LOC400406,0.000157,1.76E-05,-4.4398929,2.115496,-0.23355378
CD63,0.000158,1.77E-05,-4.4379449,2.107872,-0.51290945
CNN2,0.000158,1.77E-05,-4.438204,2.108886,-0.22734047
HS.559234,0.000158,1.77E-05,4.4378471,2.107489,0.19405876
